# RA DEC
195.79268926239658 25.837226226670015
195.1049410722678 27.552245228704873
242.77509435088422 43.77630333315619
270.9681892145542 61.893957154211975
195.6326194588143 24.692850662859097
210.5550679154331 4.095086710695675
242.20757451788452 53.997232364440585
218.28869752973733 3.5748085950019495
236.23767257071677 42.330938392003425
211.28868598831775 -0.29426972621410974
212.173258829267 -0.16945857543320722
149.09458482761875 2.857188511550171
190.14437702430632 62.82150042660763
219.1381451199477 34.96790053384185
240.96155280593152 44.508466728745766
242.58503165895854 43.00980098971257
217.2990486465275 -0.2375584979579659
245.604160115717 43.574413972745276
253.71540678737477 33.40856386351873
180.1491174708228 1.20629290261126
184.18920954546303 -0.1034986259573292
218.42714085557844 2.2271967098607988
211.7348928721921 -1.594756833560018
217.04332152863853 3.504194614256106
242.05446174076064 44.15279782611761
194.5169611240054 28.666579573226844
194.57594096774397 27.848482700176607
194.06094498725088 27.5063032746583
188.9059458270895 61.743403800644
217.20812864607296 2.880602068586286
193.89879093526426 27.767147126559095
237.51765913927636 42.68878531852499
150.03377444394278 2.765137639543077
217.1388663992408 3.2620089371274394
219.28729014233323 3.04731287716632
150.28461416140118 3.27963877375003
193.63830652599466 27.63275185427826
237.5912750754885 43.21308612388643
208.9775713864839 5.450250244394595
242.5352686864384 43.021877496683445
241.26576185785797 54.710025457754654
195.0658309702419 24.353927825610718
196.26684534945463 27.643471313202184
150.41888219909984 3.282114326732784
253.3478482935663 33.82165437362903
246.2671810256173 42.50953771462463
217.24341857916377 1.9509176790348142
210.43703856115607 5.188931655600561
220.06360078482845 0.206617519241263
182.31231769693113 0.9573010019019019
218.68882364724803 33.22949972078114
236.77775169790613 43.23388426724476
195.21296726515683 27.742983900813208
240.96216652866084 53.75106682983055
215.04749947287598 -1.1497042932031658
235.94221073601412 43.76724129089128
182.07108228888086 -0.462039219844691
183.3434471316991 0.48048359295424536
239.76028691454886 43.720573085699385
179.58980288628777 -1.458429279314043
208.89528086592145 5.46284126927817
195.8722565177436 24.43554817175972
236.3826951080522 44.24738643268494
217.76334103342805 35.51996922094116
195.48435841769393 25.684026074796158
151.14524560699058 1.5178247012751742
212.69766009418592 -1.314245278104475
211.69431623390244 -1.4782878883495463
179.90953048000515 0.48525822556148807
213.55487143885796 -0.8944003614681032
215.9926847040083 -1.1284788578491263
254.32501698281717 34.20227853290464
216.8339150070341 2.8384841848758993
193.06742023100352 27.533158743696088
150.02776171183672 3.7568836391951055
182.42430122229095 -0.5929185732415182
217.79729535301675 35.20128653148804
213.1517784269996 -1.0364461735188002
194.63196836399052 27.395009009268755
267.037522227621 66.47828166338901
267.9141328899273 62.80777691648774
218.31394449926358 35.44400675662547
244.52946819944705 54.40652247095693
216.26852231279187 0.37421816152195364
194.17423780942076 24.394009136995738
186.87305558559945 61.25892818449389
184.3467156665004 -1.093807264861047
213.55477703459263 53.27046335611851
270.33425091412425 65.29863195242055
240.3113069713611 54.34275324058524
242.24331020433996 55.50287353604299
214.72289545717152 51.62487644000658
196.34210246965807 27.573640669692214
191.61191641319985 62.47064033040445
209.091700296706 4.6196480477011805
150.3317761962432 0.9692300366462284
194.5856689183563 26.62933475673951
251.04485319966597 34.48744007159173
237.36460372726668 44.67699835117803
253.1246972135245 33.71914029956813
213.6226532364728 -0.6404142454580425
242.67757762351673 53.71682215983833
209.4165318865976 4.722080006279956
212.13165811417528 -0.12703510111157784
209.8447374084342 5.538690182022491
182.7952282985249 1.441753476189406
240.16008819551422 42.44569586739779
150.66384005145548 3.117111423190582
215.48583579278517 -0.7008673981350464
239.53375970792132 42.46143697130917
215.2836359368721 -1.392428768369348
209.2772478721621 5.976191882310418
193.43364070516498 27.780837773853637
251.97952867170585 33.95766505770119
219.17182026682593 34.97318478921363
195.4332574375834 28.999533006612396
183.5471939888577 -0.8316111360355423
179.6707630121969 -0.5971863677571344
218.40091261379126 1.305863769223035
213.42207083017468 52.030750303506636
181.78166322398496 -0.020098571520459383
218.14762241089934 3.2811101819742876
210.46911481254236 4.313059634879233
150.18618921765983 3.273338480867415
237.51972400963945 42.308530112108
194.6466679045676 27.596375745740886
216.3945930184173 -1.3761314125432333
189.08542715783494 61.14415006141332
217.37572790056797 35.548997911706785
217.31213071300195 33.3705117933484
247.41309463342736 44.28264980398758
184.15506864693077 -0.2487865185726931
241.1383721500313 42.01365980722537
194.1443461089712 27.227557450272133
241.756183802836 43.05952787427777
251.47782411611468 33.16100638090924
219.23587950637204 -1.4503179620425486
217.30140275370334 2.758328332347542
193.52651601324948 29.242658555733755
188.40523818001995 62.87820358314205
214.1334772479144 -1.182118614489269
241.30256591043553 43.85503159012269
209.0841519115962 4.327227796409202
218.88164991137828 0.3423564355358855
244.9961765625711 42.85022370090367
149.2390993023664 1.8916938845526723
194.36452524556665 28.439691612979566
240.33517694580146 42.34199782351837
182.487560022439 -0.8813753442348664
269.24081947513713 67.49676790198188
194.1681558468321 28.21765798682762
195.30125925141738 27.604478884405328
189.8333067685292 60.934647427467645
211.76388010237048 -1.1407065277365271
178.95787639622705 0.5153950291502225
271.3801159382995 66.74715229083479
219.15283582893716 -0.6999858499712508
268.7807892443781 66.04298150120309
219.44688765081295 3.2345584134466376
217.8383764601739 35.62281621024645
253.58586888060216 35.67157030480075
194.0072573394265 29.25338092014507
235.9456853199978 43.79098867919172
181.04406841007616 -0.21505826069273018
218.58917058714292 1.607264662357574
193.281400534981 28.241241954832162
254.02129508022736 34.04994185200533
194.2133591943535 29.37817051188045
194.18132652672793 27.034746228786315
218.32730556395595 3.0683047363239435
194.66118811331532 27.01320963599455
217.73470496359732 52.97015648002465
180.4355433833282 -1.0384234745765306
183.83941960491057 -0.6058471660018948
148.68745011539445 1.6094199956316768
216.98918347515783 -1.631199509675922
218.39859955195902 34.228501202774055
252.60803682965334 32.83356615529579
243.6538051693932 54.27616632004371
241.16028946853584 42.447251400197665
216.3891236341843 -1.4999867447087554
194.66230360732385 27.953869446341663
178.50906319996378 0.7852371269099482
194.2702565843277 28.20962825603761
208.8995267355811 5.88460956751002
218.26379855375984 2.4541454827313944
240.33539327233254 55.61301900571071
212.81843167908238 0.48939279607235736
195.66395573590864 25.383478849927144
179.64556655243078 1.0881951139979242
253.72046116648045 34.66516167749016
214.23693288890018 -0.7822839962402794
216.80610308876646 52.399004100024264
218.37561944962653 34.56122068228233
150.35539401870525 3.5940853261670616
210.38299368696715 4.968498970682192
214.97192311041783 52.09933307566201
218.84456925765477 3.5732312262552632
218.90937977233202 -0.0970470279520278
148.67488793612227 2.8255441622732667
193.81994041686335 25.956814063853283
218.93740836188124 -1.3040003114670773
219.67905149409046 -0.007704740339223585
251.4323467088154 33.23951669451917
241.07895928929952 42.79010131875543
221.31584299398804 -0.1594781577742666
209.6309493379266 4.2295052826940385
217.99742924500012 1.5813937406550311
242.01089657244663 43.00318726476615
195.88466218186852 27.10383008334131
180.31579762700935 0.8971738707055867
210.21868561504152 6.4864115495043
241.28948874699952 54.29823932051603
190.2221827024735 62.36743956355409
150.55058284311775 3.0532735898749532
150.57440203966047 1.8566975637632073
242.54830487779262 44.32402189868728
253.8479551175264 34.7911807933852
236.81528005691519 43.68712345601134
195.81899797743748 27.33219671749613
268.903589928451 66.7630413783753
271.544119698789 65.34676220144422
179.82247075809678 -0.7338573372171063
244.79105943633198 42.999288452007505
266.71791150498996 65.66804085585372
216.86162939058352 -1.6284508825394188
149.37072852320716 1.3442828566775784
266.1790824701374 66.05109855326124
242.0184495516571 43.1721714646085
218.95131221656442 3.03936880154023
267.1163279546505 66.23581547735263
183.40678659302068 1.0633623778712569
211.92122359348687 -0.7166695900758769
182.71713098295146 0.23232748868188627
182.997788708945 1.3498432932806705
150.20504224604116 2.8813473134117706
217.47585034800076 52.66566799666277
209.11082037825304 4.396740057962253
216.4772027441519 34.76745712274029
244.96182972804434 42.26323890223788
212.9395013238578 -0.9042501019038225
194.0082249167671 29.263578185266105
149.4044183202171 3.052119947093664
196.088607649212 24.43024410088983
241.21914107932608 54.64680740569287
217.0781597991615 34.28447106893529
188.85463302334065 61.75852644166398
184.07756238229155 -1.0690333800070575
217.60806172280283 3.139593903571488
216.85957040150362 2.9739599399293297
218.17395036381697 3.7753937985564807
217.72644684988902 52.76132444477732
216.815113063373 52.78289432356901
242.48098745213719 43.12912634553939
218.28834442433063 3.5142323035021175
196.14892410882655 28.627693574943848
150.35599845823555 0.8331905215130819
178.73881091677725 -0.14927147774914723
179.0719351524109 -0.9750349936393475
252.6235349545805 35.0609436862186
217.30712851667468 53.22277658076038
182.69190941494304 -0.6696431423620659
218.13004853594035 1.2881735731534745
179.34414184946976 1.4951605466010731
219.34020684783908 0.1785445790286152
193.38661247464256 61.39220362074817
150.2102935467004 1.3355868609696313
247.0368620420426 42.8937360423303
195.1397993598658 27.50410058262314
196.19404410398695 24.982396625025793
151.17359845927203 2.770544268511524
251.31397550996124 34.63972040551288
252.88300904487377 34.446695092270204
193.22326399137768 28.371257131764786
252.49660761111187 35.01908564891811
219.10377940080272 2.0674820081111527
216.8854406713599 52.88620848248091
216.97919861661646 -0.5625205857048245
219.74485212397053 -2.020433594365243
236.57691979381931 44.04094012861231
218.57139592588376 3.3940394789771053
212.43418491364406 -0.448395470625031
217.01182150548476 51.55871424379835
245.00803771928068 43.624280840298326
188.25080107408505 62.70348355128882
193.97579782903526 23.802603520112385
211.94483803168424 -1.0499809353231553
179.2747954422454 1.1255235452881236
212.26958233125677 0.1084171569654005
180.5890046633591 0.619140644191033
217.98429667756335 33.64240029362147
148.84724972750226 2.582905243270308
251.80703132713052 33.30563323853665
217.30514895200477 -1.398383869933109
266.25800115784807 66.52094047341035
267.4199749433687 65.13450563811057
241.45432467360902 55.27247759051237
193.989403509897 27.904917246638757
217.01370686813112 2.7943203955677065
236.87526425012274 42.02987371547259
244.87776286910216 42.448501561861924
213.0243518632935 0.4853392740142283
209.9609120499748 5.795454105139144
193.5149038765994 27.74276288193202
217.76743261262655 -0.9190913580314108
189.71858259516918 61.347969328010535
218.05539824809287 33.32377407237906
217.53439507065437 35.247716611080804
216.75277211362715 53.04943887132343
242.0656013319521 42.70702413835009
219.0795902705061 3.6262782276677346
218.91784310186569 -1.4923130557545474
214.97711095035572 51.89467174572592
183.4148739767658 0.9776932265843322
210.0375763738179 4.080738822264279
209.08844860586572 5.52822761239591
182.1304338266418 0.13649554789652446
214.15970805029517 53.83963378846446
242.38337728255905 53.620163601062885
149.2159646884433 2.7152427931868344
242.72525339284607 53.63704738019208
212.11510291642642 0.700206266145829
195.39099553958238 27.911143169931922
148.8636171186738 1.694177337969053
217.39164258302233 35.46194326699927
240.96640865688028 53.90163974306709
213.8540335612627 52.42444240052407
209.5516212898469 5.101173390279425
216.1010264912182 -1.7649081107051523
195.21609059093842 24.340203431442575
244.53853587772974 55.86914027768697
194.66605475983752 26.759414937446905
215.75069290264216 -0.2545785579407214
218.7879947237193 3.4654222716087197
208.84091098450213 5.485543607117326
180.7573722255393 0.8987121794536591
195.5488402890742 23.867516890863
215.06157843106814 -0.07937721969937164
188.0844282263348 62.76680248734854
194.96251203804658 27.832934257001096
235.61849723356016 44.9273039031089
184.4822622860448 -0.5447454860752656
194.42675831887846 29.57553159195399
246.32345536044122 42.69420457188984
216.7434930452344 1.7668587766837909
245.6541337495402 42.51592938099005
212.9752848974224 -0.8000692236914634
241.06343819128355 41.93470087768152
216.19728008620376 52.08837115126476
246.61400653039166 44.11290855676016
244.4275463539907 55.10526636109216
269.7854493148225 66.42089955370345
243.59360868066247 53.59806674064587
220.40766273211065 -0.6936732175020571
243.17565144423133 56.3784027083812
244.37023682816843 53.97801908012883
183.4735837766391 -0.420999734405888
241.73288521701062 55.47134425325501
179.88090928961662 -1.0024509711291338
267.5443467088816 62.20250641790054
218.8321998063448 0.4757085356562576
178.98860335677995 -1.015051345966354
266.27620517022575 66.41077019097068
242.93674644962226 56.08613497353825
268.7442996761029 65.899935378568
267.3144427943291 65.13513986291403
267.75946642280746 64.69565736559187
220.7516971052842 -0.38335798836031576
271.66462463692704 61.33728430339921
219.17296386383617 2.3741509805439334
244.68325570899594 42.40168877048497
194.34570307697012 26.987876018094845
150.80634335939453 1.8953231518117883
182.94459269540155 0.9894897805308991
235.82291911808736 44.22944679772557
180.09964833939483 0.4906622582122626
208.9094545061123 4.984312298785417
151.0116722671027 1.6283359712189476
150.23853230828774 3.141807062983311
214.74539276689205 52.028056298233714
216.00785174747782 -0.773580757235274
216.9318995425017 -1.5870209915922733
150.12008686632157 3.3068147210173464
252.0724725351699 35.84112561193938
239.66888407405924 43.442183506148055
245.90696877992553 44.01919673476803
195.40219295264816 27.707941039333488
151.55144077711876 2.5237487923948403
182.83291007355382 1.4924186186260662
193.57313096406338 23.418675310792494
182.47120992026544 -0.016027912848800008
253.19346116655345 34.80788071375365
210.43369802697504 3.9646039893893112
236.5745636844559 41.98740285491658
246.6294531909217 43.97402271470341
237.445365882382 44.250623540822026
149.10540065762848 1.3084559312298736
195.1303089047957 28.9504693268034
218.24299842028822 1.6047173885196144
239.790946761566 43.02909192015115
240.5544709072737 44.481716580595794
216.6752964585109 -1.3632985153469548
243.73771626556157 55.873505072294435
182.5513650395162 0.7540005477602816
188.46070009552398 62.32660890344321
193.8855462574384 25.568235207319123
180.46194715622238 -0.655405214656928
218.22783016563952 3.215326318857013
151.32818367331822 2.495736207456147
183.825226167369 -0.5538471979487999
217.92297293981935 34.78224905163153
252.85812842155318 35.57531301307821
218.90784526381097 -1.0294102813835653
182.35564294870846 0.3081896218871625
196.20530203513383 28.661157652804516
236.98572093854463 44.681469780702244
217.220197430301 34.45568131319046
195.70104934536542 29.130364994174837
213.04139799403026 52.804610156744246
219.20008897830317 2.2855476107938486
209.4905429227345 4.617475235782152
213.92363181003205 52.81317064185053
190.85623472949268 61.8559132642261
218.72576008812072 -0.34255359440767985
215.11732038604518 51.46315374071228
182.68471993942583 0.6259050939167083
219.2503971025026 0.564819782467729
184.12533365894132 -0.8207719153704672
253.85624363151564 34.55930261557093
253.63042243733156 34.60059882886653
247.15564990523836 43.35425165103807
194.94286077618625 27.74621134596445
217.1896187402807 52.01799369710771
182.56934123233682 0.6266237724805976
269.36696505168203 66.63892149221833
179.38268458511163 -1.253024261517276
267.69735840726327 65.0682482648336
183.481909470637 0.6737575370706838
195.89393223898634 25.407223843659064
217.73095153777507 34.27441272529359
179.38753560269538 -1.3210116001426786
246.25198145297247 43.22123560021602
215.4065974981993 -1.4544846571064665
217.25101894347623 35.94386812442469
217.9269604915156 2.7821518495637507
215.00241377053177 51.881652021125504
183.8306225199953 -0.36113579567108095
182.83253927180894 0.804831577037525
150.5468361286883 2.021603317554651
217.63199003044807 35.90657912594244
240.0378758952964 43.55185830180389
149.03519375749505 3.139325217294147
194.5762431448343 29.125056971875185
219.18096389021244 -0.5670810639007864
210.07294210089302 6.402392925729841
215.59879228572947 0.18220993463354204
219.87042916395492 0.6896428793426574
183.86684205075406 1.0172724894124094
179.73958006101282 0.4255782976595283
195.01911246931135 27.032448997840607
221.23201551762276 -0.9238045425926887
253.42645681214788 35.37190954429904
211.09827609430158 4.717948833623376
193.72370076892517 28.4169533478372
180.89626662349772 -0.04036985756287166
251.54775787321387 33.368840856533446
195.67001340956185 28.371311790962686
240.43545302253807 43.41932166301351
190.34346804544478 61.71166953357171
208.52980351967014 4.938865593397572
186.56873181562017 61.540284950323645
179.2375578888409 1.1159101185747287
180.27007373739687 0.07986405797717447
219.19745742081125 -0.7595038303958519
253.93626019688793 33.942846978925445
195.9035473489815 24.52641481011893
150.98807004543403 2.4180329538762475
194.333462464882 23.796203821713473
251.12725054313339 34.47777836653822
213.78479556050235 51.61377286180529
253.03548446248894 33.34705286307495
240.01960887634897 42.51328315176517
150.2886280169026 3.40007280150887
241.76064318833375 44.55608490535593
234.07305750251479 43.66413139932622
246.36577897075585 42.179917762429355
216.62953857337362 2.6713067269177553
239.07635847139017 43.41198386526857
251.60387361809978 35.68136964488704
184.0194040731891 -0.3234908478822179
251.7885333007328 33.94274041631613
194.53860666229664 28.708611170624632
242.4717846928495 42.60450143979499
240.39813409117966 54.61641502587365
193.65597042908325 27.691999496489682
220.69124715576157 -0.3510116860401261
218.55267665257406 34.01132239351086
241.63740633611448 53.44223598774901
214.07005878824071 -0.42677905156985746
213.37496594801368 0.18578019540266116
195.16486630129762 29.019324830459418
218.26288385125156 34.74479205151684
215.78361093014882 0.7693698734993178
216.35314029273317 51.554475055244566
189.29820521371437 63.13047339030061
150.81439433433803 2.0954365041956895
194.14992100043824 28.947606913617335
179.57187844156584 0.7672999009983841
196.09139396605485 24.103449160974005
253.70720587068567 33.718549835229524
241.18002153881838 42.711482493507084
192.1878156311091 61.495941356898086
216.33348405780302 0.6654582203638032
217.71709802637457 2.17726238452352
180.91969945932567 -0.39128880531852794
149.39063123318545 1.6589314558943873
217.38880953979023 1.1044778435481146
268.4063909981935 64.93890202531233
218.45009702967712 2.923390532270721
216.17304320388067 51.43484856221998
216.95741207071208 1.4699020665194766
219.04627262743898 0.3862206422282858
191.7873785874983 61.13781797454162
194.44946714441835 27.769445105571954
268.08710140498596 66.43263939083442
211.82741922790834 -1.0132423198040545
272.2990829352958 62.49823235897301
180.67725373981662 0.587341963740171
213.76633472644582 52.05648348997681
215.8965666245476 52.15496712594846
240.24699528369587 54.73092447694659
193.89200963714507 27.84166980456879
246.1999229387303 42.66423458692235
217.24735489892342 33.1684046810252
216.6604666176116 -1.6436766337542836
252.33631366918877 35.670011148725166
209.60317765827045 6.070951486282361
180.48190021599194 -1.0692419751728317
181.10971675573182 -0.6319364230703833
218.30021717642705 35.248771841035776
240.87581816186855 42.11499130354774
212.42642135169933 -1.2567680720996273
216.3884053794952 33.848045327903435
213.74185827622503 53.58862326671112
194.11909090365222 27.291300058253796
251.92132918808872 34.666166171851046
215.9110394306446 51.273643715415595
212.93004577968063 0.7201181015450899
240.94191463939637 54.52882607250284
217.97098821070887 3.3800441487625714
193.0958994946438 27.910830896467832
189.3130715733113 61.60901384656399
182.47737515955802 -1.0398927964922149
209.56353717680335 3.998314499981207
195.01474706997456 26.89810620857971
213.8184219639498 -1.7204228022467591
195.1884194628023 27.747017536161845
215.0968377686863 -0.8192459580187272
208.6392739447708 4.748773019703202
194.84465925961806 26.02621925114907
216.00247059385222 51.77715232604666
191.8706782595711 61.763954054993505
151.29427579310277 2.7189802840621944
190.89734081484139 60.44235476166506
149.17090567067564 2.170864319519966
218.13409593152016 34.982923900268396
215.68153032739377 0.13235617120828413
235.64964661533406 44.67330806052632
210.43015782890677 6.127185900134928
148.90715058903015 1.5122891687449227
196.2852734695556 27.512828695783323
247.26231763337768 44.08584644002894
209.482101081414 4.104376970260283
210.30929284352828 5.808297995057872
239.44377578998055 42.96532780063846
235.91049562735216 43.824790211248725
251.78712068025212 33.92493830680865
251.11551911961234 34.8424220915369
194.97645542655343 26.819937594983962
187.8588084073068 61.1030584932285
210.01689177868673 5.6916337312184515
179.8190900579603 -1.1084100763728557
241.96281314568358 55.2078040563565
195.96041289429323 28.054375323011758
183.1934393068021 0.40906861858471594
237.46483251786358 42.92672106461691
251.0541106709218 34.17743801796714
212.33602045734074 -1.1919215647826205
215.2591569223701 -0.8620061535642184
217.45914823633777 -0.11711987898349403
180.13833060017276 -0.5915276054864539
247.24538186859306 42.4197265979725
216.954597373765 35.084945523162595
150.21332694303237 3.7773121439112285
242.94747466385175 55.726730140204026
217.0409989082318 -1.67304900654457
215.6151040214878 0.058945951094832104
269.57358095383853 65.65202885606054
245.12908113766738 54.3426827433678
267.88117235183915 65.92613346842083
149.24504731078338 3.3563578555967153
151.3228298805636 1.6404976207185769
215.80932131842422 51.58950098515022
182.8389037490654 1.0637180834675484
216.8369223519867 0.22022755751812262
267.3135789728898 67.33681132678655
269.4164583813877 65.65149340175736
216.96839478930545 33.56912929994496
236.2439246683161 42.50737908675153
148.80045859862577 1.7608387264335867
195.81769970275977 28.0303263038466
183.03837866334655 1.3114511517136302
219.06930126235326 -1.1312296548151952
213.69333022994698 0.2920050038238771
193.8906097287913 27.94237719839804
193.58138795749045 28.09127664491517
241.45005689118452 54.03554530601785
243.96812565061347 56.01915143144136
183.73257505137542 0.37048076924194306
217.70855584160483 35.626324355999074
216.3845285611999 35.18292685272864
219.4052303614338 35.036977750859286
195.14037706685275 27.63773216049144
253.46264408626047 35.15252268617005
217.1061374393949 52.456858825992576
216.55847908536006 51.68653946495842
208.53740839704977 4.824978728409271
241.07272361632187 42.028121353268475
215.34641954396432 -0.8751763258687631
252.3726029279203 36.03950478881082
218.50962069308702 3.810561230934976
241.42573815861192 42.84695574745197
215.90261623717552 -1.0602424592209425
216.06833508532532 52.53564099184429
208.85803942460166 5.729055016829399
212.35753364002215 -0.33522939234815746
217.39419631188076 -0.01834178411395266
252.29801045634838 35.31855067614342
216.9753056408086 -1.246756699861026
216.81185856036464 35.578300556100565
195.45246419172608 23.38907752804654
193.44425369242956 27.385853417574353
209.68445141214806 6.6276923122880165
193.3274542884438 28.21138171756396
243.06347003746774 43.25132034263026
253.75581814789768 34.551914357834995
252.5373161838494 35.89157652642573
151.40684665847476 1.8419965805013647
235.6542450801806 44.047107015730994
149.12286865135084 2.696117412954415
240.16223566631896 54.98330828929426
252.7703904410017 33.6925843175593
196.18940798076486 28.75195007429658
247.15742191042494 42.48703985815979
188.5774352575129 62.341760379240874
180.74099229256504 0.05996365676668086
217.32480934639455 52.66557826062738
190.6252761292359 63.32472720153805
211.5059623549368 -0.3106220431006891
241.92716654321282 43.06613013800411
242.96688655529925 43.724202200068994
219.77979239031177 0.5086363748238787
194.04570728595613 28.163154722765377
182.56426596895358 0.26933235496026436
218.31957294552802 35.09411997980533
211.12614311311515 5.108085081209829
193.4863615248361 28.033775473462605
238.05741622123116 43.50297916157864
217.5076772764567 3.7729120879143574
239.26766199846404 43.11145253120397
240.70648781849468 41.8254420374626
149.2277425440376 1.5330621741507617
216.4730705956286 0.5802649485679944
251.836539743983 35.5661749827971
216.98077938228548 -1.008265379792817
217.3447173699478 -0.8275673060273645
216.19436714818806 -0.8159463587864145
268.0472488527338 62.44865132904638
242.32546860802898 44.19525643177808
218.91480464979495 35.19590964208756
192.23032806044955 62.59985788293591
215.10587541181204 52.714110369992554
270.9250804815563 67.05216010155772
271.3996176910524 66.66676523876377
270.31646527921396 65.26750430775911
151.42970139576795 1.615108893474799
195.06017711276883 27.2806590397097
268.894560133771 65.9510768334736
183.00297216510776 -0.7675707703401569
244.18965297866913 54.5199043720289
270.1121971114658 65.48734109724629
239.94093457022632 44.04150645457428
193.97252859635284 29.065866318267684
212.90779221184633 -1.158060363132869
266.42117911362243 65.83577551415353
178.79901874150173 -0.5115729084251768
217.45848635393506 51.69241258920468
239.69589701110291 43.7410533637412
246.50498994559618 42.45935412903766
253.12517601399853 35.10406324219304
215.6318988457885 -0.6553265522273312
216.6476393091607 51.58532251918875
151.49307032088964 2.848836163810584
195.5533545121314 28.214829529602067
245.20955623383597 44.24624742844415
218.5907152222644 -1.0077647854105218
235.19298420817145 43.542768562869846
218.38951908180513 3.2746705117849975
194.34821282272995 27.54995102424492
244.341488626464 42.88971481910149
216.1478333994571 51.13772038587677
150.1315188972371 3.2053151674097418
179.46777256570698 0.8579817284750741
244.52928868829247 43.11228415806508
211.18410093827575 5.496273298146498
234.62063474596164 43.73334745949023
241.16942044541133 55.5692761542303
209.58675483078568 4.648122963832105
216.0808688682029 -1.4307850870496628
193.99899054507284 27.955065465180336
183.25131495349285 0.04380861982328099
246.67752387430548 42.56473397925651
212.18302546876882 -0.5738249297686264
195.7655193968041 25.040905186729788
253.07257221128577 35.58926525601944
194.26810505402335 27.52594222234329
253.56339009891204 34.295915107388225
215.49607215538288 -1.144731870884104
216.65222171625814 -1.517488357482089
209.45390927501793 5.091122321963359
